V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Label
49,10,1,1,0,7.69,1,0,2,14,8,2.57,1,-1,0,3,1
44,4,1,1,0,9.91,0,0,0,2,3,1.94,1,-1,0,3,1
60,0,1,1,0,15.41,0,0,0,8,5,0.9,3,-1,0,3,1
31,1,1,1,0,0.3,1,0,2,11,6,1.72,14,-1,0,3,1
49,2,1,1,0,26.55,0,0,0,17,9,0.63,1,-1,0,3,1
33,9,2,1,0,12.79,1,0,0,18,8,2.39,2,349,3,2,1
50,0,2,1,0,-0.79,0,1,0,7,5,0.7,1,-1,0,3,1
42,6,1,2,0,0.0,0,0,0,8,1,1.18,6,-1,0,3,1
33,4,1,2,0,11.95,1,0,1,13,8,3.55,4,-1,0,3,1
34,0,1,1,0,0.45,1,0,0,18,9,0.79,1,-1,0,3,1
48,1,1,0,0,2.66,0,0,1,28,1,0.58,5,-1,0,3,1
46,9,0,1,0,7.72,1,0,2,23,8,4.88,1,-1,0,3,1
40,1,1,1,0,5.63,1,0,2,7,8,6.15,1,-1,0,3,1
30,9,2,1,0,7.07,0,0,0,26,8,2.28,1,-1,0,3,1
45,4,1,1,0,58.88,1,0,2,26,8,0.45,5,-1,0,3,1
52,9,0,1,0,1.52,0,0,0,13,1,4.04,6,-1,0,3,2
36,4,2,2,0,59.58,1,0,0,22,11,1.55,1,184,1,2,2
28,7,0,1,0,0.89,0,0,2,6,8,1.74,2,-1,0,3,1
35,10,2,2,0,4.15,0,0,0,4,1,4.62,1,92,4,2,2
28,7,2,1,0,23.85,1,0,2,4,6,1.19,2,-1,0,3,1
32,4,1,2,0,9.37,0,0,2,17,9,0.76,1,-1,0,3,1
56,10,1,1,0,0.0,0,0,1,2,3,4.92,1,-1,0,3,2
37,10,2,0,0,12.41,0,0,2,9,6,0.6,2,-1,0,3,1
53,5,0,0,0,-0.24,0,1,0,14,5,3.19,3,-1,0,3,1
36,4,2,2,0,0.0,0,0,2,11,6,0.33,1,-1,0,3,1
25,0,1,1,0,0.1,1,0,2,9,8,3.93,2,-1,0,3,1
42,0,2,1,0,27.58,1,0,2,5,6,2.37,3,-1,0,3,1
44,7,1,1,0,-6.27,1,0,2,26,8,3.73,2,-1,0,3,1
35,4,2,2,0,-3.24,0,1,0,21,5,9.85,11,-1,0,3,2
55,0,1,1,0,1.39,1,0,2,30,8,0.26,25,-1,0,3,1
35,1,1,0,0,3.19,1,0,0,16,5,2.21,1,-1,0,3,1
36,1,1,1,0,4.29,1,0,2,30,8,1.4,2,-1,0,3,1
45,2,0,2,0,0.0,1,0,2,13,8,1.7,1,-1,0,3,1
33,7,1,1,0,17.85,1,0,2,30,8,2.87,12,-1,0,3,1
50,0,2,1,0,6.92,1,0,2,30,8,1.36,8,-1,0,3,1
31,1,1,0,0,8.55,1,1,2,20,8,1.72,4,-1,0,3,1
38,3,0,0,0,0.0,1,1,0,6,8,0.79,2,166,7,0,1
34,0,1,1,0,14.67,1,0,0,17,0,1.13,1,332,2,0,1
32,7,1,1,0,31.81,1,0,0,21,9,1.18,2,176,7,0,1
41,4,1,2,0,0.0,1,0,0,18,9,8.97,3,-1,0,3,2
50,4,1,2,0,24.79,0,0,0,17,9,2.59,1,-1,0,3,1
47,3,0,0,0,0.61,0,0,0,29,5,0.69,5,-1,0,3,1
53,4,1,2,0,8.0,0,0,0,18,9,0.9,1,-1,0,3,1
38,0,2,1,0,2.21,1,0,0,4,3,0.93,2,274,2,0,1
24,1,1,1,0,-2.2,1,0,0,2,0,0.9,1,-1,0,3,1
40,7,1,0,0,2.58,0,0,2,20,6,0.14,13,-1,0,3,1
33,9,0,1,0,5.58,1,0,0,20,1,1.09,3,-1,0,3,1
37,11,1,0,0,8.08,0,0,2,5,6,2.28,2,-1,0,3,1
38,1,1,1,0,1.05,1,0,0,28,4,1.58,1,265,2,0,1
36,9,1,1,0,63.84,1,1,0,18,9,0.97,1,-1,0,3,1
31,4,1,1,0,13.68,1,0,0,12,1,1.29,4,-1,0,3,1
24,1,2,1,0,1.74,1,1,0,18,8,4.87,1,-1,0,3,2
49,0,1,1,0,3.59,1,0,0,2,3,2.31,2,271,1,0,1
55,1,1,1,0,9.83,0,0,1,11,5,0.41,2,-1,0,3,1
48,4,1,1,0,2.86,0,0,0,12,1,1.27,1,-1,0,3,1
49,4,1,3,0,3.83,1,0,2,23,8,2.9,3,-1,0,3,1
28,0,2,1,0,0.19,0,0,0,8,5,0.78,4,-1,0,3,1
37,9,2,2,0,1.6,0,0,0,29,1,2.04,2,-1,0,3,1
51,10,1,1,0,6.36,0,0,0,30,4,3.21,1,-1,0,3,1
25,7,1,1,0,10.78,0,0,1,21,5,2.18,2,-1,0,3,1
30,6,1,3,0,17.12,0,0,0,29,4,2.13,3,190,2,0,1
59,0,2,1,0,8.48,0,0,2,5,6,0.63,1,-1,0,3,1
58,4,1,3,0,36.58,0,0,0,4,8,0.55,2,-1,0,3,1
34,2,1,1,0,39.94,0,1,0,28,5,1.88,3,-1,0,3,1
30,9,2,1,0,10.52,0,0,0,28,1,1.47,2,-1,0,3,1
36,4,2,2,0,0.0,1,0,0,16,5,1.55,2,-1,0,3,1
58,6,1,0,0,6.71,1,0,2,17,6,0.16,3,-1,0,3,1
51,1,1,0,0,63.43,1,0,0,26,1,0.28,20,-1,0,3,1
45,5,0,1,0,1.87,1,0,0,11,8,0.82,2,-1,0,3,1
55,4,1,2,0,0.0,0,1,1,18,1,2.01,11,-1,0,3,1
42,0,1,1,0,1.01,1,0,2,6,8,0.32,3,-1,0,3,1
53,1,1,1,0,25.31,1,0,0,7,0,4.13,1,-1,0,3,1
30,2,1,0,0,26.86,1,0,0,15,5,8.08,3,-1,0,3,2
31,9,2,2,1,0.24,0,0,0,21,1,2.46,2,-1,0,3,1
52,1,1,1,0,1.85,1,0,2,2,6,1.24,3,-1,0,3,1
43,4,1,2,0,0.46,0,0,0,27,1,0.63,8,-1,0,3,1
42,1,1,3,0,0.57,1,0,2,5,8,4.25,2,-1,0,3,1
53,5,1,1,0,3.3,1,0,2,5,8,2.16,2,-1,0,3,1
32,1,1,1,0,1.3,1,0,0,6,8,3.02,2,-1,0,3,1
31,9,2,1,0,18.19,1,0,2,15,8,2.26,2,-1,0,3,1
38,4,0,2,0,0.76,0,0,0,30,4,2.2,3,-1,0,3,1
33,4,2,2,0,4.17,1,0,0,4,8,1.7,2,87,1,0,1
35,7,1,3,0,0.02,0,0,2,16,6,2.21,1,-1,0,3,1
50,1,1,1,0,6.16,1,0,0,6,1,4.39,6,-1,0,3,1
50,9,1,1,0,32.63,1,0,0,23,5,1.15,1,-1,0,3,1
34,9,2,1,1,-0.02,0,1,0,8,5,2.83,1,-1,0,3,1
40,4,2,0,0,8.58,1,0,2,21,8,1.73,1,-1,0,3,1
50,4,1,2,0,0.0,0,0,0,10,1,2.32,3,130,3,1,1
37,4,2,2,0,4.93,1,0,2,9,8,3.28,7,-1,0,3,1
47,1,1,1,0,0.0,1,0,0,9,3,1.68,4,180,2,1,1
35,4,1,2,0,23.74,1,1,0,20,5,1.74,2,215,6,1,1
29,4,1,1,0,2.31,0,0,0,14,8,10.75,1,14,1,0,2
24,8,2,1,0,5.97,1,0,0,20,0,9.43,3,-1,0,3,2
34,3,1,1,0,0.0,1,0,2,30,10,1.54,1,-1,0,3,2
35,1,2,0,0,17.72,0,0,2,20,6,0.19,7,-1,0,3,1
34,4,2,2,0,72.63,1,0,1,6,0,0.86,1,-1,0,3,1
47,3,1,0,0,0.0,0,1,1,23,5,2.03,4,-1,0,3,1
36,0,2,1,0,0.98,1,0,2,21,8,0.68,1,-1,0,3,1
35,7,2,1,0,4.14,1,0,0,20,0,0.11,5,319,2,1,1
40,1,1,1,0,13.18,1,0,2,17,6,6.81,2,-1,0,3,1
61,9,0,1,0,64.81,0,0,0,19,10,1.31,1,-1,0,3,2
57,3,0,0,0,0.0,0,0,2,9,6,0.97,1,-1,0,3,1
37,4,1,2,0,2.31,1,1,2,6,8,4.51,2,-1,0,3,1
30,9,1,1,1,-10.19,1,0,2,5,6,9.55,4,-1,0,3,1
46,1,1,0,0,11.14,1,0,2,15,8,4.9,3,-1,0,3,1
46,3,1,1,0,0.38,0,0,0,25,9,5.41,1,-1,0,3,2
75,5,1,0,0,17.65,0,0,1,11,7,2.82,2,181,2,2,1
54,3,1,0,0,33.04,0,1,0,25,5,0.9,7,-1,0,3,1
36,6,2,1,0,0.74,1,1,0,12,8,1.98,2,-1,0,3,1
34,4,1,2,0,0.0,0,0,0,29,1,1.2,2,-1,0,3,1
45,9,1,1,0,3.66,0,1,0,3,3,2.35,2,169,12,0,1
38,7,1,1,0,0.0,1,0,0,20,0,5.06,2,-1,0,3,1
58,0,1,1,0,3.1,1,1,0,21,0,0.75,1,-1,0,3,1
31,0,1,1,0,7.99,1,0,0,7,8,5.56,3,-1,0,3,1
40,4,1,2,0,122.12,0,0,0,19,9,1.0,3,-1,0,3,1
32,4,2,2,0,9.33,1,0,0,12,8,1.47,4,307,1,0,1
46,9,1,3,0,6.05,1,0,0,20,0,7.8,2,-1,0,3,1
34,9,2,1,0,3.02,1,0,2,14,8,2.82,1,-1,0,3,1
58,1,1,0,0,15.96,1,0,0,12,8,4.7,2,-1,0,3,1
48,4,1,1,0,4.38,0,0,0,4,3,0.42,5,-1,0,3,1
32,9,2,2,0,55.14,0,0,1,22,10,1.81,1,-1,0,3,2
34,4,1,2,0,12.67,1,0,2,2,6,0.87,4,-1,0,3,1
37,1,2,1,0,35.61,1,0,2,2,6,0.98,1,-1,0,3,1
55,1,1,1,0,-4.73,1,0,2,26,8,2.33,1,-1,0,3,1
37,1,1,1,0,11.65,1,0,0,11,8,3.04,3,173,7,0,1
29,1,1,0,1,-3.03,1,1,2,4,6,2.98,3,-1,0,3,1
46,1,1,1,0,6.4,1,0,0,6,8,2.46,1,55,5,2,2
53,1,1,1,0,4.83,1,0,0,3,3,2.88,3,-1,0,3,1
47,7,1,3,0,48.22,1,0,2,21,8,1.54,5,-1,0,3,1
45,9,2,2,0,15.91,0,0,0,15,5,3.92,4,-1,0,3,1
50,9,1,1,0,3.49,1,0,1,28,5,0.27,17,-1,0,3,1
32,4,2,2,0,42.91,0,0,0,7,1,13.21,9,-1,0,3,2
28,1,2,1,0,5.24,1,0,0,6,8,5.54,2,-1,0,3,2
49,9,1,2,0,37.26,0,0,0,5,1,8.75,2,-1,0,3,2
40,7,1,1,0,1.91,1,0,0,18,8,2.01,2,293,6,1,1
32,9,2,2,0,46.65,1,0,2,21,8,8.6,2,-1,0,3,2
50,11,1,3,0,0.0,0,0,0,21,1,1.2,2,-1,0,3,1
52,1,1,0,0,24.88,0,0,0,13,1,1.76,2,-1,0,3,1
34,1,1,1,0,3.98,1,0,0,3,6,1.61,2,-1,0,3,1
36,7,1,1,0,0.3,0,1,0,8,5,7.16,5,-1,0,3,2
33,1,1,1,0,17.9,1,1,2,9,8,1.43,1,-1,0,3,1
41,4,1,2,0,10.72,1,0,0,7,8,1.99,1,-1,0,3,1
36,9,1,2,0,8.44,1,1,0,25,10,1.29,1,-1,0,3,1
31,7,1,1,0,2.72,1,0,2,13,8,1.33,12,-1,0,3,1
56,1,1,0,0,8.62,1,1,2,7,8,1.98,2,-1,0,3,1
32,4,1,2,0,2.58,1,1,0,18,9,1.97,1,-1,0,3,1
26,9,1,2,0,2.33,1,0,0,25,5,1.75,1,-1,0,3,1
48,0,1,1,0,65.32,1,0,2,14,8,3.12,5,-1,0,3,1
41,4,0,2,0,43.29,1,0,0,13,1,5.59,4,-1,0,3,1
33,7,2,1,0,4.5,1,0,0,15,8,1.48,2,365,2,1,1
61,4,1,2,0,1.75,0,0,1,5,1,2.7,2,-1,0,3,2
35,4,1,2,0,9.25,0,0,0,8,6,2.0,4,-1,0,3,2
57,0,1,1,0,43.91,0,0,1,4,3,14.16,1,-1,0,3,2
51,1,1,1,0,13.74,1,0,2,30,8,3.78,1,-1,0,3,1
50,1,1,0,0,21.42,1,0,0,29,4,3.09,2,224,1,1,1
34,0,1,2,0,25.52,1,1,0,25,11,0.74,1,-1,0,3,1
49,4,1,2,1,-68.47,0,1,0,21,5,2.06,1,-1,0,3,1
27,8,2,2,0,52.91,0,0,0,12,9,1.92,2,92,2,0,2
35,6,2,2,0,5.77,1,0,0,21,5,0.9,1,-1,0,3,1
39,7,0,1,0,2.82,1,0,0,17,5,2.43,1,-1,0,3,1
54,9,2,2,0,32.33,0,0,2,20,6,0.17,3,-1,0,3,1
26,6,2,2,0,5.6,0,0,1,26,8,1.22,2,-1,0,3,1
37,4,1,2,0,0.34,1,0,2,2,6,1.0,2,-1,0,3,1
38,2,2,2,0,6.38,1,0,2,9,8,1.5,1,-1,0,3,1
54,9,0,1,0,21.56,1,0,0,3,3,2.61,1,195,4,0,2
40,2,1,1,0,15.32,1,1,0,18,9,1.73,7,-1,0,3,1
38,1,1,0,0,-0.42,1,0,0,14,8,0.87,1,-1,0,3,1
56,0,1,1,0,12.9,0,0,2,12,6,2.43,1,-1,0,3,1
44,9,1,1,0,3.81,1,0,0,9,5,0.92,1,-1,0,3,1
55,7,1,1,0,5.6,1,0,2,9,8,0.91,3,-1,0,3,1
55,9,1,1,0,1.76,1,0,0,28,5,1.06,2,-1,0,3,1
46,4,2,1,0,-2.46,1,0,2,5,8,2.55,2,-1,0,3,1
38,9,1,1,0,47.41,1,0,2,9,6,2.21,10,-1,0,3,1
68,5,1,1,0,0.0,0,0,0,22,6,5.86,1,-1,0,3,2
39,9,1,1,0,8.34,1,1,0,20,0,3.9,1,-1,0,3,1
30,0,2,1,1,-0.35,1,0,2,14,8,12.04,4,-1,0,3,1
59,7,1,0,0,15.62,1,0,1,6,0,4.71,2,270,1,1,1
38,6,1,2,0,8.46,0,0,0,2,6,2.53,1,-1,0,3,1
47,7,1,1,0,7.59,1,0,2,19,6,0.3,2,-1,0,3,1
33,0,2,1,0,25.54,1,0,1,31,5,0.77,15,-1,0,3,1
40,9,1,1,0,0.75,1,0,2,16,8,2.59,1,-1,0,3,1
49,0,1,0,0,2.46,1,0,0,18,5,0.49,5,-1,0,3,1
43,4,2,2,0,16.27,0,0,0,12,1,1.05,4,-1,0,3,1
29,1,1,1,0,11.71,1,0,2,28,8,5.65,2,-1,0,3,1
40,7,2,1,0,0.0,1,0,0,17,0,3.5,2,-1,0,3,1
35,9,2,2,0,0.59,1,0,2,28,8,1.45,3,-1,0,3,1
32,9,2,2,0,13.25,0,0,0,12,1,1.42,2,-1,0,3,1
57,9,1,3,0,2.06,1,0,2,5,8,2.16,3,-1,0,3,1
32,1,1,0,0,0.8,1,0,2,20,8,6.14,2,-1,0,3,1
48,4,2,2,0,3.99,0,1,0,7,1,1.26,1,-1,0,3,1
41,1,1,1,0,4.29,1,0,2,13,8,2.44,1,-1,0,3,1
51,2,1,2,0,2.28,1,0,0,7,8,0.72,1,-1,0,3,1
25,0,2,1,0,1.05,0,1,0,21,5,3.92,1,-1,0,3,1
31,4,2,2,0,47.18,1,0,0,21,9,5.36,1,-1,0,3,2
57,5,1,1,0,4.79,0,0,1,14,1,0.82,2,-1,0,3,1
40,9,0,2,0,0.0,0,0,2,17,6,5.22,1,-1,0,3,2
42,6,1,1,0,32.11,0,0,0,31,5,1.8,1,-1,0,3,1
31,0,2,1,0,6.26,1,0,2,21,8,2.11,1,-1,0,3,1
47,1,1,0,0,18.65,1,0,2,8,8,3.8,3,-1,0,3,1
30,1,1,0,0,3.74,1,0,0,8,5,2.25,2,-1,0,3,1
46,4,1,2,0,8.1,1,1,0,15,8,0.33,2,176,1,1,1
42,9,1,1,0,-5.56,1,0,0,19,9,1.01,1,-1,0,3,1
56,1,1,1,0,0.68,1,0,0,8,8,0.68,5,-1,0,3,1
49,7,0,1,0,0.0,1,1,2,5,8,2.72,1,-1,0,3,1
36,7,1,2,0,0.45,0,0,0,19,9,0.52,3,-1,0,3,1
59,1,1,1,0,4.48,0,0,2,8,6,1.98,1,651,7,1,1
53,6,1,0,0,8.62,1,0,1,14,8,2.67,4,-1,0,3,1
18,8,2,1,0,1.56,0,0,0,4,9,2.98,2,82,4,1,1
22,8,2,0,0,4.23,0,0,0,16,5,3.16,1,179,10,2,2
60,4,1,3,0,0.0,0,0,0,4,3,2.73,1,-1,0,3,1
48,2,2,1,0,3.15,0,0,2,11,3,2.71,1,-1,0,3,2
36,9,1,1,0,-0.08,1,0,2,26,8,1.8,2,-1,0,3,1
32,7,0,1,0,52.67,1,0,2,6,6,1.78,2,-1,0,3,1
29,4,2,2,0,0.92,0,0,0,2,6,1.01,1,92,5,2,1
57,2,1,1,0,9.05,0,0,0,7,1,1.21,1,-1,0,3,1
50,4,1,2,0,4.12,1,1,0,11,1,0.4,5,-1,0,3,1
30,8,2,2,0,0.31,1,0,0,14,8,0.23,1,-1,0,3,1
29,7,2,1,0,0.27,1,0,0,21,5,5.54,2,-1,0,3,1
38,1,2,2,0,2.63,1,0,0,14,5,0.84,6,-1,0,3,1
36,4,2,2,0,38.75,1,0,2,27,8,0.21,5,-1,0,3,1
57,0,1,2,0,0.46,0,0,0,7,1,2.38,2,-1,0,3,1
57,5,1,1,0,0.0,1,0,0,5,8,1.27,1,363,4,0,1
32,3,1,0,0,0.0,0,0,1,8,5,0.63,3,-1,0,3,1
36,7,1,1,0,16.94,1,1,2,23,8,1.64,6,-1,0,3,1
29,10,2,2,0,1.5,1,0,0,5,8,1.65,1,-1,0,3,1
44,9,0,1,0,0.0,1,1,0,14,1,3.88,2,-1,0,3,1
44,7,1,0,0,25.57,1,0,0,14,0,2.5,1,181,8,2,2
59,3,0,0,1,0.0,0,1,0,25,5,13.68,2,-1,0,3,1
41,4,1,2,0,30.16,1,0,0,14,5,0.8,3,-1,0,3,1
34,1,2,1,0,14.23,1,0,0,21,9,0.55,2,-1,0,3,1
31,9,2,0,0,4.49,1,0,2,28,8,1.74,1,-1,0,3,1
54,9,1,1,0,0.0,0,0,1,30,0,7.66,3,84,3,2,2
35,4,0,2,0,1.41,0,1,0,20,9,7.28,1,-1,0,3,2
46,4,1,2,0,51.08,0,0,0,11,1,1.65,4,-1,0,3,1
27,0,1,2,0,3.46,0,0,0,11,10,2.12,1,-1,0,3,2
38,1,1,1,0,3.95,1,0,0,8,8,0.83,1,367,2,0,1
38,0,0,1,0,0.0,0,0,2,5,6,0.56,1,-1,0,3,1
36,9,1,1,0,2.83,1,1,2,27,6,0.56,2,-1,0,3,1
37,6,0,1,0,34.67,0,0,2,9,6,1.85,2,-1,0,3,1
31,10,1,1,0,32.42,0,0,2,25,6,2.92,2,-1,0,3,1
28,7,2,1,0,2.29,1,0,2,9,8,3.22,1,-1,0,3,1
53,1,1,0,0,1.09,0,0,0,22,1,0.86,4,-1,0,3,1
37,1,1,1,0,6.47,1,0,2,17,6,0.41,1,-1,0,3,1
26,7,2,1,0,11.14,0,0,0,9,3,0.44,2,-1,0,3,1
37,1,1,0,0,4.03,1,0,0,8,8,3.18,2,338,1,2,1
41,10,1,2,0,0.0,0,0,0,30,4,0.81,1,-1,0,3,1
46,2,1,1,0,13.75,1,0,2,30,8,1.7,7,-1,0,3,1
45,1,1,3,0,20.56,0,1,2,11,6,1.91,1,-1,0,3,1
42,6,1,1,0,0.95,0,0,0,19,1,1.19,6,-1,0,3,1
44,1,1,2,0,13.71,0,0,0,13,8,7.88,3,363,4,1,1
33,4,0,2,0,8.93,1,0,0,29,4,2.59,1,259,9,0,1
31,0,2,1,0,4.23,0,0,0,11,1,2.15,1,-1,0,3,1
33,4,1,2,0,11.65,1,0,2,4,6,4.62,2,-1,0,3,1
31,7,2,1,0,1.24,1,0,2,3,6,1.54,4,-1,0,3,1
34,7,1,1,0,0.0,0,1,2,2,5,1.93,4,-1,0,3,1
37,4,1,2,0,7.85,1,0,0,17,9,2.19,2,-1,0,3,1
59,5,1,1,0,2.78,0,0,0,12,1,1.41,3,-1,0,3,1
54,9,1,1,0,4.65,1,1,0,17,9,0.92,1,-1,0,3,1
35,7,1,1,0,8.71,1,0,2,1,5,1.08,1,-1,0,3,1
29,7,1,1,0,114.17,1,0,2,28,8,2.72,2,-1,0,3,1
25,0,2,1,0,6.54,0,0,0,8,0,2.16,1,-1,0,3,1
31,9,2,1,0,3.73,0,0,0,22,1,3.46,5,-1,0,3,1
37,1,1,0,0,0.0,1,0,0,6,8,2.26,1,363,3,1,1
25,9,1,1,0,5.17,0,0,0,28,8,1.35,3,-1,0,3,1
54,7,1,1,0,44.82,1,0,2,20,8,0.97,2,-1,0,3,1
36,4,1,2,0,4.28,0,0,2,28,8,1.21,1,-1,0,3,1
56,1,1,0,0,24.42,0,1,0,18,1,1.11,7,-1,0,3,1
36,7,2,0,0,0.38,0,0,2,6,6,3.08,4,-1,0,3,1
53,9,1,1,0,2.3,0,1,0,13,1,1.12,2,-1,0,3,1
30,1,1,1,0,6.58,1,1,0,21,5,2.12,1,-1,0,3,1
43,0,2,1,0,9.79,1,0,0,8,8,1.54,1,-1,0,3,1
28,7,2,1,0,1.02,0,0,0,15,6,0.64,1,89,3,1,1
43,4,2,2,0,10.46,0,0,2,9,6,9.01,1,-1,0,3,2
35,1,2,3,0,8.71,1,0,2,6,6,2.16,3,-1,0,3,1
43,9,1,1,0,3.69,1,0,2,4,6,0.75,3,-1,0,3,1
56,4,1,3,0,3.53,0,1,0,25,5,1.71,2,-1,0,3,1
44,4,0,2,0,9.35,0,0,0,11,1,0.7,5,-1,0,3,1
50,7,1,1,0,1.07,1,0,2,9,8,0.71,4,-1,0,3,1
30,1,2,3,0,62.81,0,0,0,21,0,1.49,2,-1,0,3,2
52,1,1,1,0,7.82,1,1,0,20,0,1.04,1,-1,0,3,1
39,0,2,1,0,4.96,1,0,2,12,8,7.88,2,-1,0,3,1
32,10,2,1,0,0.0,0,0,0,27,8,1.23,2,-1,0,3,1
46,7,1,1,0,22.15,0,0,2,6,6,2.22,2,-1,0,3,1
26,9,2,2,0,-0.67,1,0,0,13,1,1.43,1,90,1,2,1
45,1,1,0,0,4.46,1,0,2,28,8,0.51,1,-1,0,3,1
32,4,1,2,0,60.59,1,0,0,20,9,1.1,2,-1,0,3,1
50,7,1,1,0,0.0,1,0,0,28,5,0.88,3,-1,0,3,1
27,1,2,1,1,0.87,1,0,2,27,8,0.43,1,-1,0,3,1
29,9,1,2,0,4.09,1,0,2,12,8,2.47,3,-1,0,3,1
48,0,0,1,0,0.83,1,0,0,13,8,11.01,1,-1,0,3,2
73,5,1,3,0,5.19,0,0,1,16,10,4.34,1,57,1,0,2
47,0,1,1,0,12.65,1,1,0,20,0,2.5,2,-1,0,3,1
46,9,1,2,0,0.16,0,0,0,30,5,1.21,3,-1,0,3,1
48,11,1,3,0,22.61,0,0,2,18,6,4.45,3,-1,0,3,1
25,7,2,1,0,-3.52,0,0,0,15,5,2.46,1,-1,0,3,1
28,1,1,1,0,23.78,1,1,0,18,5,8.0,6,-1,0,3,1
47,1,1,0,0,2.42,1,0,2,16,8,2.14,4,-1,0,3,1
46,9,1,1,1,2.89,0,0,2,7,8,0.51,3,-1,0,3,1
29,3,1,1,0,10.82,0,1,0,30,5,0.77,4,-1,0,3,1
39,1,2,1,0,41.43,1,1,2,2,6,0.21,1,-1,0,3,1
36,7,2,1,0,5.11,1,1,0,30,4,7.06,1,252,1,0,1
31,9,2,2,0,2.36,1,0,0,30,4,2.0,1,259,1,0,1
42,0,1,1,0,-4.65,0,1,0,23,5,1.02,1,-1,0,3,1
30,0,2,1,0,9.83,1,0,0,27,8,1.89,2,-1,0,3,2
46,1,1,2,1,-3.88,0,0,0,18,9,2.95,2,-1,0,3,1
56,5,2,0,0,2.23,1,0,2,7,8,0.97,1,-1,0,3,1
47,1,1,1,0,4.1,1,1,0,17,9,1.79,1,-1,0,3,1
33,1,1,1,0,5.27,1,1,2,8,8,0.81,2,-1,0,3,1
29,10,1,2,0,2.41,0,0,0,5,3,0.07,5,-1,0,3,1
32,1,1,1,0,5.98,1,0,2,16,6,1.79,2,-1,0,3,1
37,4,1,2,0,0.19,1,0,0,7,8,5.8,2,-1,0,3,1
30,1,1,1,0,2.82,1,1,2,23,8,1.48,2,-1,0,3,1
44,4,1,3,0,27.24,0,0,0,28,2,8.93,1,-1,0,3,2
59,10,1,0,0,0.46,0,0,1,29,5,0.44,2,-1,0,3,1
33,6,2,2,0,10.49,0,0,0,4,8,1.26,4,-1,0,3,1
33,9,2,1,0,32.64,0,0,0,14,1,4.23,4,-1,0,3,1
54,9,1,1,0,1.87,0,1,0,4,5,2.73,3,-1,0,3,1
36,9,1,1,0,4.52,1,0,2,26,8,1.13,5,-1,0,3,1
41,2,1,2,0,3.06,1,0,2,20,6,1.02,3,-1,0,3,1
37,7,2,2,0,11.89,0,0,0,13,11,3.23,9,199,4,1,2
54,9,1,2,0,3.95,0,0,0,30,0,1.83,1,183,2,2,2
27,8,2,1,0,6.72,0,0,0,18,7,2.36,2,-1,0,3,1
49,7,1,3,0,19.9,1,0,0,19,9,0.44,4,-1,0,3,1
27,4,2,2,0,1.48,1,0,0,31,5,6.32,18,-1,0,3,1
42,1,2,0,0,-0.95,1,0,0,6,8,2.04,1,-1,0,3,1
30,4,2,1,0,1.35,0,0,0,14,1,1.12,2,-1,0,3,1
45,9,1,1,0,8.65,0,0,0,29,1,0.8,4,-1,0,3,1
53,2,1,0,0,9.43,1,1,2,5,6,3.14,2,-1,0,3,1
25,1,2,0,0,-2.89,1,0,1,13,8,0.56,2,-1,0,3,1
31,4,1,2,0,49.24,1,0,0,19,9,3.16,1,182,2,0,1
29,9,1,0,0,0.95,1,0,0,21,5,2.55,1,-1,0,3,1
49,7,0,1,0,7.25,0,0,2,11,6,2.75,2,-1,0,3,1
44,4,1,2,0,-0.68,0,1,0,25,1,1.21,4,-1,0,3,1
39,9,2,1,0,8.22,1,1,2,29,8,1.64,3,-1,0,3,1
29,8,2,2,0,2.46,0,0,0,3,3,2.69,1,-1,0,3,1
29,8,2,3,0,103.32,0,0,0,2,9,0.46,3,-1,0,3,2
32,1,1,1,0,4.85,1,0,1,12,8,11.0,2,-1,0,3,1
44,7,1,1,0,5.22,0,1,2,20,6,9.11,1,-1,0,3,2
42,0,1,1,0,12.79,1,0,0,17,5,0.5,1,-1,0,3,1
40,4,1,2,0,16.66,1,0,0,28,1,2.71,4,-1,0,3,1
38,4,1,3,0,12.57,0,0,0,21,9,0.64,6,-1,0,3,1
36,0,0,1,0,10.89,1,0,1,13,8,0.83,5,175,4,1,1
35,4,2,2,0,0.0,0,0,0,26,1,0.3,20,-1,0,3,1
30,4,2,2,0,0.82,0,0,0,9,3,0.48,3,-1,0,3,1
38,4,0,2,0,7.14,1,0,0,7,0,1.63,2,-1,0,3,1
32,6,1,1,0,5.14,1,0,0,11,5,8.12,1,-1,0,3,2
20,8,2,3,0,1.67,0,0,0,18,4,2.37,1,-1,0,3,1
42,4,1,2,0,37.13,0,0,0,19,9,7.09,2,-1,0,3,2
52,7,0,0,0,4.32,1,1,0,6,8,0.44,4,-1,0,3,1
34,9,1,1,0,-1.36,1,1,0,12,1,1.31,2,-1,0,3,1
62,6,1,2,0,48.86,1,0,1,16,7,0.44,1,-1,0,3,1
33,2,1,2,0,44.65,1,0,0,20,9,1.61,1,183,2,0,1
43,9,1,1,0,19.37,1,0,2,5,8,1.81,1,-1,0,3,1
38,0,1,1,0,30.47,1,0,2,6,8,2.85,2,-1,0,3,1
31,9,2,1,0,1.82,0,0,0,28,1,0.52,5,-1,0,3,1
51,1,1,0,0,11.64,1,0,0,12,8,1.0,1,369,2,0,1
25,9,2,1,0,0.02,1,1,2,16,8,3.04,2,-1,0,3,1
45,4,1,2,0,0.0,0,1,0,15,5,1.12,4,-1,0,3,1
