SAFE165,SAFE4,SAFE90,SAFE11,SAFE10,SAFE1,SAFE23,SAFE7,SAFE5,SAFE30,SAFE9,SAFE15,SAFE33,SAFE2,SAFE89,SAFE13,SAFE17,SAFE3,SAFE134,SAFE141,SAFE29,SAFE16,SAFE27,SAFE19,SAFE21,SAFE24,SAFE14,SAFE64,SAFE44,SAFE12,SAFE100,SAFE38,SAFE86,SAFE35,SAFE101,SAFE102,SAFE103,SAFE104,SAFE105,SAFE106,SAFE107,SAFE108,SAFE109,SAFE110,SAFE111,SAFE112,SAFE113,SAFE114,SAFE115,SAFE116,SAFE117,SAFE118,SAFE119,SAFE120,SAFE121,SAFE122,SAFE123,SAFE124,SAFE125,SAFE126,SAFE127,SAFE128,SAFE129,SAFE130,SAFE131,SAFE132,SAFE133,SAFE135,SAFE136,SAFE137,SAFE138,SAFE139,SAFE140,SAFE142,SAFE143,SAFE144,SAFE145,SAFE146,SAFE147,SAFE148,SAFE149,SAFE150,SAFE151,SAFE152,SAFE153,SAFE154,SAFE155,SAFE156,SAFE157,SAFE158,SAFE160,SAFE161,SAFE162,SAFE163,SAFE164,SAFE166,SAFE167,SAFE168,SAFE18,SAFE20,SAFE22,SAFE25,SAFE26,SAFE28,SAFE31,SAFE32,SAFE34,SAFE36,SAFE37,SAFE39,SAFE40,SAFE41,SAFE42,SAFE43,SAFE45,SAFE46,SAFE47,SAFE48,SAFE49,SAFE50,SAFE51,SAFE52,SAFE53,SAFE54,SAFE55,SAFE56,SAFE57,SAFE58,SAFE59,SAFE6,SAFE60,SAFE61,SAFE62,SAFE63,SAFE65,SAFE66,SAFE67,SAFE68,SAFE69,SAFE70,SAFE71,SAFE72,SAFE73,SAFE74,SAFE75,SAFE76,SAFE77,SAFE78,SAFE79,SAFE8,SAFE80,SAFE81,SAFE82,SAFE83,SAFE84,SAFE85,SAFE87,SAFE88,SAFE91,SAFE92,SAFE93,SAFE94,SAFE95,SAFE96,SAFE97,SAFE98,SAFE99,COM1ACT0ESS,CIRCULARITY,DISTA0CE CIRCULARITY,RADIUS RATIO,1R.AXIS AS1ECT RATIO,MAX.LE0GTH AS1ECT RATIO,SCATTER RATIO,ELO0GATED0ESS,1R.AXIS RECTA0GULARITY,MAX.LE0GTH RECTA0GULARITY,SCALED VARIA0CE_MAJOR,SCALED VARIA0CE_MI0OR,SCALED RADIUS OF GYRATIO0,SKEW0ESS ABOUT_MAJOR,SKEW0ESS ABOUT_MI0OR,KURTOSIS ABOUT_MAJOR,KURTOSIS ABOUT_MI0OR,HOLLOWS RATIO,Label
524880000,321,7,66,-127,252,69,64,33,1,1224,-52,1030,2624400,59,147,483,104976,52002,842432400,144,141,1764,134,68901,7,1,433026,-21,9457,200,-1083,616,1928934,186,8,-183,8,-6,18,1672,433671,804,155043,3115,413,2383164,-1478,-171577,1299,-1403,-70252,1417,-1285,1485,-1217,181034,1402,1300,1344,1551,-1151,270200,1545,-903,392904,483,414,90,40824,-214,2624721,2624079,1545,903,392904,2624534,-2624266,351669600,2624348,2624452,-136468800,2624466,2624334,173210400,2624652,2624148,661348800,2729376,-2519424,1290,1158,80784,2624600,2624200,1928882,1928986,-100304568,89166,200,76,81,22842,13122,-63648,110,1358,6,1365,172584,804,162,155043,303,13443,12801,4212162,1545,-903,392904,13269,12975,13263,12981,1850202,13070,-13174,-682344,1365,193,-1083,172584,13155,13089,13130,13114,13186,13058,839808,13322,12922,-8424,17388,162,159,1172,-1276,243,-81,40,226,98,10368,1351,62,146,130,51,88,7,259,-245,47,280,413,938,95,88,40,69,146,59,7,130,51,18,134,147,252,144,64,1,1,193,200,0
575436312,445,8,72,-118,367,78,66,28,1,1418,-56,1091,2906244,64,182,624,132102,79655,1293278580,142,134,2936,126,64512,160,20,410984,-45,12288,200,-1284,720,2671396,184,9,-289,28,12,19,1981,683520,1069,277680,4472,1400,4509696,-1654,-181248,1480,-1592,-86016,1608,-1464,1662,-1410,193536,1578,1494,1528,1734,-1338,304128,1863,-973,631010,624,546,188,65693,-235,2906689,2905799,1863,973,631010,2906370,-2906118,366186744,2906188,2906300,-162749664,2906316,2906172,209249568,2906611,2905877,1066591548,3038346,-2774142,1490,1346,102096,2906442,2906046,2671340,2671452,-149598176,110592,198,86,82,23986,14678,-79408,123,1544,7,1552,190012,1069,179,277680,313,15123,14233,6531710,1863,-973,631010,14860,14496,14812,14544,1966852,14622,-14734,-821968,1552,192,-1284,190012,14706,14650,14687,14669,14744,14612,968748,14876,14480,-10024,28626,179,266,1362,-1474,261,-97,36,245,113,11814,1536,70,179,157,42,90,8,375,-359,44,288,512,1008,98,90,36,78,179,64,8,157,42,19,126,182,367,142,66,1,20,192,198,0
1005596284,633,20,80,-131,535,98,71,34,2,1739,-60,1237,5183486,70,214,980,320628,219651,,178,151,5350,141,65450,210,21,908446,-196,37400,197,-1588,870,5717866,177,12,-437,31,11,22,2503,1183710,1613,620340,7220,3480,10004500,-2001,-244970,1810,-1930,-112200,1950,-1790,2011,-1729,263670,1905,1835,1850,2064,-1676,362780,2372,-1106,1100787,980,882,188,185645,-407,5184119,5182853,2372,1106,1100787,5183627,-5183345,730871526,5183426,5183546,-311009160,5183566,5183406,414678880,5184021,5182951,,5504114,-4862858,1819,1659,139120,5183680,5183292,5717806,5717926,-343071960,149600,194,108,77,52397,26719,-104340,287,1890,8,1890,262589,1613,347,620340,498,27352,26086,16913127,2372,-1106,1100787,26933,26505,26870,26568,4034569,26659,-26779,-1603140,1890,187,-1588,262589,26753,26685,26731,26707,26790,26648,1897049,26913,26525,-20820,52430,347,286,1679,-1799,424,-270,44,418,276,24637,1870,88,211,189,35,87,10,545,-525,54,440,700,1410,97,87,44,98,211,70,10,189,35,22,141,214,535,178,71,2,21,187,194,0
256794624,500,84,67,-140,417,83,73,40,12,1169,-53,809,1337472,60,197,581,132354,40500,668736000,201,154,2919,147,52360,28,4,278640,73,109956,194,-1015,651,1372302,180,19,-334,11,-3,20,1809,654500,1081,290500,4228,1610,3820971,-1449,-183260,1256,-1362,-69377,1376,-1242,1456,-1162,192423,1349,1269,1225,1501,-1117,251328,1669,-669,584500,581,498,336,33777,-134,1337972,1336972,1669,669,584500,1337619,-1337325,196608384,1337419,1337525,-70886016,1337539,1337405,89610624,1337889,1337055,557725824,1469826,-1205118,1236,1102,78323,1337664,1337280,1372249,1372355,-72732006,87703,192,90,86,12474,6966,-61957,28,1393,-5,1323,180026,1081,81,290500,235,7466,6466,3483000,1669,-669,584500,7163,6769,7120,6812,1072764,6913,-7019,-369198,1323,187,-1015,180026,7006,6926,6985,6947,7039,6893,508518,7158,6774,-4293,34611,81,419,1116,-1222,167,5,47,154,8,5913,1309,76,165,167,40,93,7,424,-410,54,329,420,1029,100,93,47,83,165,60,7,167,40,20,147,197,417,201,73,12,4,187,192,0
588225792,762,9,80,-162,658,104,74,46,1,1512,-62,912,3001152,71,222,936,153120,132588,,223,180,5922,171,53568,216,24,704352,6,15066,195,-1332,873,3399264,177,10,-554,33,15,24,2436,1275588,1698,713232,7596,4248,9913428,-1836,-271188,1612,-1736,-103788,1754,-1594,1845,-1503,286254,1706,1642,1665,1870,-1478,328104,2274,-750,1152144,936,832,484,114492,-236,3001914,3000390,2274,750,1152144,3001323,-3000981,513196992,3001090,3001214,-186071424,3001232,3001072,240092160,3001810,3000494,1974758016,3154272,-2848032,1592,1432,120960,3001348,3000956,3399202,3399326,-210754368,133920,196,113,88,31320,15312,-93744,112,1683,8,1692,272160,1698,174,713232,354,16074,14550,11667744,2274,-750,1152144,15534,15090,15492,15132,2756160,15250,-15374,-949344,1692,186,-1332,272160,15358,15266,15322,15302,15386,15238,1133088,15508,15116,-10788,68432,174,588,1450,-1574,262,-86,55,248,100,12876,1674,95,219,211,32,97,9,667,-649,64,495,639,1539,106,97,55,104,219,71,9,211,32,24,171,222,658,223,74,1,24,186,196,0
-285578370,497,102,76,-142,427,70,69,40,17,1058,-64,703,-1406790,70,183,420,-159390,-38269,-699174630,171,154,2562,148,46800,60,10,-277200,231,122400,206,-904,576,-1268190,194,23,-357,16,4,20,1697,596400,917,208740,3762,1362,3074400,-1342,-170400,1136,-1264,-76800,1276,-1124,1348,-1052,177600,1239,1161,1098,1403,-997,243600,1555,-561,525826,420,350,504,-32879,13,-1406293,-1407287,1555,561,525826,-1406642,1406938,-208204920,-1406854,-1406726,90034560,-1406714,-1406866,-106916040,-1406363,-1407217,-600699330,-1566180,1247400,1134,982,80408,-1406587,-1406993,-1268254,-1268126,81164160,91200,203,76,90,-11858,-6930,-67712,-141,1302,-11,1212,162932,917,-77,208740,77,-6433,-7427,-3444210,1555,-561,525826,-6747,-7113,-6776,-7084,-1067220,-6994,6866,443520,1212,200,-904,162932,-6890,-6970,-6907,-6953,-6861,-6999,-478170,-6727,-7133,4928,29890,-77,574,994,-1122,13,167,46,-8,-146,-5313,1200,64,194,167,39,96,6,433,-421,52,276,420,888,102,96,46,70,194,70,6,167,39,20,148,183,427,171,69,17,10,200,203,1
87447360,387,36,62,-139,317,70,86,37,6,935,-50,687,480480,56,166,420,31680,12771,185945760,171,151,1902,145,49404,54,9,97680,118,38664,185,-784,516,438240,173,12,-247,15,3,19,1461,415638,807,162540,2976,828,2042748,-1213,-149286,1024,-1124,-53700,1136,-1012,1219,-929,155730,1120,1028,1038,1256,-892,195468,1322,-548,361845,420,350,284,10461,-83,480867,480093,1322,548,361845,480625,-480335,69669600,480430,480530,-24024000,480542,480418,29789760,480797,480163,152312160,512160,-448800,997,873,57970,480662,480298,438190,438290,-21912000,66588,182,76,80,4983,2640,-46750,-17,1110,0,1086,141185,807,33,162540,184,3027,2253,1021680,1322,-548,361845,2806,2474,2791,2489,398640,2590,-2690,-132000,1086,179,-784,141185,2677,2603,2652,2628,2726,2554,227040,2822,2458,-1650,22190,33,354,885,-985,113,47,43,119,-53,2838,1074,64,126,148,46,86,6,323,-311,49,258,336,870,92,86,43,70,126,56,6,148,46,19,145,166,317,171,86,6,9,179,182,1
1462192992,756,0,77,-152,653,103,66,42,0,1949,-55,1345,7274592,66,222,1133,398112,285012,,212,174,7183,163,67232,11,1,1520064,-203,0,202,-1775,1177,8034624,180,11,-550,12,-10,24,2857,1588356,1889,856548,9284,5082,15091483,-2253,-319352,2046,-2156,-115555,2178,-2024,2264,-1938,342463,2133,2069,2101,2302,-1900,422301,2705,-1193,1473444,1133,1030,276,246181,-432,7275348,7273836,2705,1193,1473444,7274755,-7274429,1185758496,7274537,7274647,-400102560,7274669,7274515,560143584,7275245,7273939,,7672704,-6876480,2026,1872,150073,7274793,7274391,8034569,8034679,-441904320,161777,201,114,96,65598,36192,-107195,322,2101,11,2123,339126,1889,377,856548,551,36948,35436,27361152,2705,-1193,1473444,36414,35970,36366,36018,6297408,36137,-36247,-1990560,2123,191,-1775,339126,36234,36150,36203,36181,36258,36126,2388672,36393,35991,-20735,67259,377,379,1894,-2004,473,-281,53,443,311,24882,2101,92,221,209,32,107,11,664,-642,64,583,726,1793,118,107,53,103,221,66,11,209,32,24,163,222,653,212,66,0,1,191,201,0
437322314,415,88,65,-125,342,73,75,32,11,1323,-49,1033,2338622,57,173,584,237614,70135,970528130,153,141,2736,133,63712,72,9,400192,-28,127424,189,-1182,656,2163538,173,19,-269,17,1,19,1863,600920,999,242360,4184,1288,3961728,-1573,-181000,1399,-1497,-70952,1513,-1383,1581,-1315,192584,1492,1404,1360,1635,-1261,270776,1738,-908,549045,584,511,173,57798,-218,2339037,2338207,1738,908,549045,2338755,-2338489,311036726,2338573,2338671,-114592478,2338687,2338557,152010430,2338964,2338280,799808724,2576236,-2101008,1388,1258,85995,2338809,2338435,2163489,2163587,-106013362,94120,187,81,74,23829,12506,-64827,120,1536,-3,1464,186543,999,169,242360,310,12921,12091,5189990,1738,-908,549045,12679,12333,12647,12365,1763346,12457,-12555,-612794,1464,181,-1182,186543,12538,12474,12525,12487,12581,12431,937950,12693,12319,-8281,24966,169,246,1274,-1372,243,-95,40,244,94,12675,1448,65,141,153,44,82,8,350,-334,48,320,456,1064,90,82,40,73,141,57,8,153,44,19,133,173,342,153,75,11,9,181,187,0
198718080,809,36,65,-166,713,96,74,46,4,1517,-47,874,1024320,56,231,864,68640,44495,828674880,216,184,6417,175,50490,45,5,242880,129,60588,196,-1333,945,1219680,178,13,-617,14,-4,25,2492,1361547,1673,698976,8100,4734,10799811,-1849,-279378,1636,-1730,-79101,1748,-1618,1858,-1508,294525,1713,1653,1647,1877,-1489,326502,2326,-708,1227253,864,768,658,39215,-102,1025129,1023511,2326,708,1227253,1024495,-1024145,179256000,1024273,1024367,-48143040,1024385,1024255,66580800,1025033,1023607,730340160,1092960,-955680,1582,1452,98605,1024514,1024126,1219633,1219727,-57324960,109395,194,105,96,10120,5280,-71299,8,1719,5,1701,279128,1673,55,698976,239,6089,4471,4271520,2326,-708,1227253,5511,5049,5464,5096,971520,5233,-5327,-248160,1701,187,-1333,279128,5326,5234,5293,5267,5354,5206,390720,5474,5086,-2585,68448,55,754,1470,-1564,151,41,55,129,-19,4070,1683,87,181,219,30,105,9,722,-704,64,495,504,1575,114,105,55,96,181,56,9,219,30,25,175,231,713,216,74,4,5,187,194,0
200190528,395,49,60,-140,327,68,81,36,7,1113,-46,858,1087992,53,169,476,82782,31995,429756840,176,154,2289,147,57638,98,14,212868,73,61397,186,-959,560,999297,172,14,-259,21,7,19,1648,494935,871,188020,3542,1036,2868117,-1393,-175420,1207,-1299,-57638,1313,-1193,1400,-1106,184191,1299,1207,1204,1437,-1069,230552,1508,-718,439635,476,408,246,26487,-127,1088387,1087597,1508,718,439635,1088139,-1087845,159934824,1087946,1088038,-50047632,1088052,1087932,65279520,1088319,1087665,355773384,1170774,-1005210,1173,1053,66780,1088176,1087808,999251,999343,-45967662,75180,184,75,73,12474,5913,-51198,35,1302,0,1267,171402,871,81,188020,235,6308,5518,2335635,1508,-718,439635,6082,5744,6067,5759,910602,5867,-5959,-271998,1267,179,-959,171402,5949,5877,5927,5899,5994,5832,478953,6097,5729,-3726,22236,81,314,1067,-1159,154,-8,43,162,0,6561,1253,61,123,150,46,80,7,334,-320,50,301,371,1029,87,80,43,68,123,53,7,150,46,19,147,169,327,176,81,7,14,179,184,1
1226348827,429,55,69,-146,349,80,74,33,5,1867,-47,1584,6354139,58,166,880,526768,193479,,176,168,3839,157,88572,187,17,1086459,-283,110715,194,-1699,924,5465218,172,16,-269,28,6,20,2442,863577,1309,377520,5852,1826,7727907,-2159,-293898,1966,-2060,-94611,2082,-1944,2170,-1856,316041,2057,1969,1958,2206,-1820,388509,2296,-1438,800943,880,800,-102,157399,-498,6354568,6353710,2296,1438,800943,6354296,-6353982,997599823,6354092,6354186,-298644533,6354208,6354070,438435591,6354488,6353790,,6880907,-5827371,1936,1798,128823,6354332,6353946,5465171,5465265,-256865246,138897,193,91,73,75768,32923,-87749,404,2068,6,2035,313656,1309,451,377520,619,33352,32494,14123967,2296,-1438,800943,33089,32757,33091,32755,5531064,32876,-32970,-1547381,2035,183,-1699,313656,32956,32890,32939,32907,32997,32849,2436302,33116,32730,-21197,27920,451,-22,1820,-1914,524,-378,44,525,377,33374,2013,69,140,156,44,84,11,360,-338,55,484,638,1727,95,84,44,80,140,58,11,156,44,20,157,166,349,176,74,5,17,183,193,0
-23810679,274,35,64,-120,221,53,82,32,7,775,-54,621,-130113,59,141,265,-8532,-2466,-35650962,133,130,1105,125,49225,5,1,-22752,139,31325,184,-645,420,-100251,174,12,-168,6,-4,17,1169,245230,539,72610,2000,210,988975,-1015,-107400,841,-949,-48330,959,-831,1020,-770,111875,950,840,860,1078,-712,163785,1049,-501,212350,265,212,230,-1989,-45,-129839,-130387,1049,501,212350,-129988,130238,-16264125,-130167,-130059,7026102,-130049,-130177,-8327232,-129892,-130334,-28754973,-138645,121581,839,711,49600,-129930,-130296,-100305,-100197,5413554,57280,183,58,79,-1170,-711,-41850,-63,930,-2,905,100750,539,-9,72610,121,-437,-985,-194814,1049,-501,212350,-570,-852,-581,-841,-92430,-765,657,38394,905,179,-645,100750,-679,-743,-699,-723,-629,-793,-58302,-528,-894,486,11713,-9,283,721,-829,70,88,37,73,-91,-738,895,48,121,123,55,84,5,226,-216,42,185,295,625,89,84,37,53,121,59,5,123,55,17,125,141,221,133,82,7,1,179,183,0
854117541,693,108,76,-154,589,104,67,43,12,1574,-58,1035,4249341,67,217,936,443961,168399,,226,172,5301,163,57024,180,20,909063,-71,186624,201,-1402,864,4587597,183,21,-485,29,11,23,2421,1197504,1629,648648,7029,3573,9160128,-1882,-266112,1670,-1786,-100224,1804,-1652,1891,-1565,281664,1761,1695,1620,1929,-1527,347328,2267,-881,1090782,936,832,346,143127,-301,4250034,4248648,2267,881,1090782,4249504,-4249178,692642583,4249283,4249399,-246461778,4249417,4249265,322949916,4249930,4248752,,4693302,-3805380,1650,1498,119624,4249542,4249140,4587539,4587655,-266080626,131328,201,113,87,41796,21141,-91292,185,1836,-3,1746,270728,1629,243,648648,415,21834,20448,14650713,2267,-881,1090782,21358,20924,21313,20969,3636252,21083,-21199,-1226178,1746,192,-1402,270728,21184,21098,21162,21120,21208,21074,1416447,21342,20940,-14094,61256,243,450,1516,-1632,330,-156,52,310,176,16281,1728,95,222,198,33,96,9,598,-580,61,468,603,1467,105,96,52,104,222,67,9,198,33,23,163,217,589,226,67,12,20,192,201,0
924119040,570,27,70,-135,480,90,61,33,3,1656,-52,1221,4442880,61,189,810,256320,136800,,138,153,4320,144,66267,72,8,704880,-87,48357,208,-1503,882,4037040,190,12,-390,17,-1,21,2361,1020870,1380,461700,6111,2529,7737120,-1926,-241785,1739,-1843,-93132,1861,-1721,1935,-1647,257904,1828,1754,1764,1999,-1583,372528,2226,-1086,943920,810,720,240,115200,-292,4443450,4442310,2226,1086,943920,4443024,-4442736,639774720,4442828,4442932,-231029760,4442950,4442810,311001600,4443360,4442400,2132582400,4699200,-4186560,1726,1586,115920,4443088,4442672,4036988,4037092,-209926080,125370,208,99,89,36720,21360,-86112,188,1818,6,1809,253368,1380,240,461700,393,21930,20790,12175200,2226,-1086,943920,21549,21171,21513,21207,3268080,21308,-21412,-1110720,1809,199,-1503,253368,21393,21327,21372,21348,21421,21299,1302960,21568,21152,-12480,43200,240,330,1604,-1708,329,-151,42,301,179,14640,1791,81,192,178,37,98,9,489,-471,51,378,549,1296,107,98,42,90,192,61,9,178,37,21,144,189,480,138,61,3,8,199,208,0
-121196691,312,0,64,-123,259,53,87,33,0,762,-54,573,-662277,59,152,265,-18095,-14664,-206630424,146,133,1295,128,45135,0,0,-119427,180,0,182,-629,410,-550088,172,5,-206,5,-5,18,1197,276120,577,82680,2180,410,1146075,-1008,-108855,831,-939,-47790,949,-821,1013,-757,113280,936,834,885,1068,-702,161955,1074,-450,237744,265,212,306,-12173,-7,-661965,-662589,1074,450,237744,-662149,662405,-84771456,-662331,-662223,35762958,-662213,-662341,-42385728,-662018,-662536,-171529743,-680372,644182,826,698,48768,-662094,-662460,-550142,-550034,29704752,56640,183,58,77,-6251,-3619,-41148,-101,885,5,895,101346,577,-47,82680,86,-3307,-3931,-1129128,1074,-450,237744,-3467,-3771,-3486,-3752,-481327,-3673,3565,195426,895,177,-629,101346,-3586,-3652,-3614,-3624,-3532,-3706,-314853,-3436,-3802,2538,13727,-47,359,708,-816,30,124,38,40,-134,-4089,885,48,125,133,51,82,5,264,-254,43,190,295,640,87,82,38,53,125,59,5,133,51,18,128,152,259,146,87,0,0,177,183,0
106743406,400,48,65,-140,327,73,75,40,8,970,-53,710,558866,59,167,438,40964,15200,223546400,183,152,1962,146,49950,0,0,117040,114,53280,191,-818,498,488642,179,14,-254,6,-6,19,1510,444000,838,175200,3072,852,2177820,-1250,-155400,1057,-1163,-58830,1175,-1045,1256,-964,162060,1155,1065,1062,1301,-919,212010,1370,-570,388000,438,365,289,12426,-91,559266,558466,1370,570,388000,559012,-558720,81594436,558813,558919,-29619898,558931,558801,36326290,559193,558539,182749182,599830,-517902,1035,905,63050,559057,558675,488589,488695,-25898026,72150,191,79,77,5776,2926,-51410,-15,1158,-2,1122,147440,838,38,175200,190,3326,2526,1170400,1370,-570,388000,3093,2759,3078,2774,444752,2873,-2979,-155078,1122,185,-818,147440,2966,2886,2940,2912,3001,2851,219450,3117,2735,-2014,23871,38,362,917,-1023,115,39,46,113,-37,2850,1110,67,137,148,45,83,6,333,-321,52,276,354,876,89,83,46,73,137,59,6,148,45,19,146,167,327,183,75,8,0,185,191,1
1256302124,398,0,78,-129,317,81,70,30,0,1761,-58,1492,6313076,68,167,810,317240,163976,,157,149,3170,139,86940,130,13,951720,-263,0,199,-1612,870,5297908,179,10,-236,23,3,19,2288,752220,1208,322380,5060,1280,5991300,-2019,-243810,1832,-1948,-109620,1968,-1812,2029,-1751,262710,1936,1844,1890,2089,-1691,376110,2159,-1363,700878,810,729,-95,130604,-470,6313474,6312678,2159,1363,700878,6313215,-6312937,877517564,6313018,6313134,-366158408,6313154,6312998,492419928,6313393,6312759,2001245092,6630316,-5995836,1839,1683,137358,6313275,6312877,5297850,5297966,-307278664,147420,199,91,77,61388,31724,-102138,354,1890,10,1910,262389,1208,412,322380,561,32122,31326,12626152,2159,-1363,700878,31891,31557,31873,31575,4726876,31666,-31782,-1839992,1910,189,-1612,262389,31754,31694,31734,31714,31794,31654,2220680,31923,31525,-23896,25677,412,-14,1703,-1819,489,-335,40,482,342,28840,1890,71,162,146,46,87,10,327,-307,50,400,680,1390,97,87,40,81,162,68,10,146,46,19,139,167,317,157,70,0,13,189,199,0
1327798080,450,40,74,-148,363,87,75,39,4,1682,-54,1380,6844320,64,179,870,493920,189000,,203,168,3630,158,78690,0,0,1375920,-252,73200,193,-1514,940,6315120,173,14,-276,10,-10,20,2280,823500,1320,391500,5460,1800,6642900,-1978,-270840,1776,-1884,-98820,1904,-1756,1988,-1672,289140,1873,1787,1790,2024,-1636,355020,2132,-1232,756900,870,783,-57,152460,-474,6844770,6843870,2132,1232,756900,6844478,-6844162,1081402560,6844266,6844374,-369593280,6844394,6844246,506479680,6844683,6843957,,7338240,-6350400,1756,1608,124468,6844514,6844126,6315066,6315174,-341016480,135420,194,97,84,70560,35280,-90828,366,1870,6,1850,282576,1320,420,391500,588,35730,34830,15876000,2132,-1232,756900,35459,35101,35448,35112,5927040,35226,-35334,-1905120,1850,183,-1514,282576,35319,35241,35294,35266,35355,35205,2646000,35474,35086,-22680,31581,420,30,1628,-1736,504,-336,49,495,345,31500,1830,77,159,157,43,94,10,373,-353,59,490,640,1580,104,94,49,87,159,64,10,157,43,20,158,179,363,203,75,4,0,183,194,0
197546700,398,7,71,-137,330,68,80,36,1,1137,-57,876,1067820,64,175,476,46176,31044,424992360,171,151,2310,144,57330,14,2,207792,73,8918,189,-986,567,1010100,175,8,-262,9,-5,19,1672,507052,874,189448,3584,1036,2942940,-1411,-174538,1217,-1331,-72618,1345,-1203,1418,-1130,183456,1319,1229,1267,1459,-1089,235690,1535,-739,452526,476,408,252,25740,-135,1068218,1067422,1535,739,452526,1067964,-1067676,153766080,1067763,1067877,-60865740,1067891,1067749,75815220,1068150,1067490,352380600,1113996,-1021644,1208,1066,80727,1068005,1067635,1010043,1010157,-57575700,90454,185,75,74,11778,5772,-64809,21,1281,6,1288,171687,874,78,189448,229,6170,5374,2297256,1535,-739,452526,5947,5597,5923,5621,871572,5715,-5829,-329004,1288,182,-986,171687,5808,5736,5780,5764,5852,5692,461760,5957,5587,-4446,22440,78,320,1080,-1194,152,-4,43,158,-2,6240,1274,61,148,150,45,81,7,337,-323,50,301,448,1008,88,81,43,68,148,64,7,150,45,19,144,175,330,171,80,1,2,182,185,1
344630584,365,24,68,-117,287,78,66,30,4,1047,-56,799,1706092,62,161,468,84460,37595,622723580,129,129,1722,123,55872,210,35,253380,26,27936,200,-918,528,1359806,188,10,-209,41,29,18,1529,424860,833,170820,2886,558,2004408,-1281,-136188,1108,-1220,-65184,1232,-1096,1287,-1041,143172,1212,1116,1140,1366,-962,235128,1412,-682,382155,468,390,184,29561,-159,1706457,1705727,1412,682,382155,1706215,-1705969,209849316,1706036,1706148,-95541152,1706160,1706024,116014256,1706379,1705805,489648404,1790552,-1621632,1115,979,71196,1706294,1705890,1359750,1359862,-76149136,79152,202,84,82,13287,8446,-58632,47,1188,2,1176,135063,833,103,170820,232,8811,8081,3082790,1412,-682,382155,8607,8285,8575,8317,1089534,8390,-8502,-472976,1176,194,-918,135063,8476,8416,8456,8436,8512,8380,557436,8648,8244,-5768,22386,103,262,991,-1103,185,-21,36,169,37,6798,1164,72,160,140,48,88,6,293,-281,42,216,372,738,94,88,36,78,160,62,6,140,48,18,123,161,287,129,66,4,35,194,202,0
888779584,446,144,69,-140,370,76,63,36,16,1642,-51,1336,4314464,60,180,684,523600,106148,1924250944,169,158,3330,149,74844,108,12,753984,-80,256608,207,-1484,873,3769920,189,25,-294,21,3,20,2228,794772,1130,305064,5112,1548,5934060,-1922,-249480,1731,-1833,-90882,1851,-1713,1931,-1633,265518,1824,1740,1638,1988,-1576,367092,2088,-1196,732332,684,608,132,88060,-289,4314910,4314018,2088,1196,732332,4314613,-4314315,642855136,4314413,4314515,-220037664,4314533,4314395,297698016,4314834,4314094,1596351680,4838064,-3790864,1711,1573,113298,4314670,4314258,3769869,3769971,-192265920,122958,206,85,88,37604,20944,-83742,187,1926,-7,1800,259436,1130,238,305064,396,21390,20498,9341024,2088,-1196,732332,21124,20764,21102,20786,3309152,20893,-20995,-1068144,1800,198,-1484,259436,20980,20908,20969,20919,21007,20881,1319472,21150,20738,-12138,28120,238,208,1591,-1693,326,-150,45,301,175,14994,1782,67,175,157,42,97,9,379,-361,54,405,540,1341,106,97,45,76,175,60,9,157,42,20,149,180,370,169,63,16,12,198,206,0
652825008,829,130,68,-161,728,101,71,44,13,1729,-48,1061,3297096,58,224,1010,382996,150049,,203,181,7280,171,56700,60,6,732688,0,245700,199,-1548,1020,3730048,179,23,-627,16,-4,25,2719,1566810,1839,837290,9170,5390,13759200,-2051,-304290,1842,-1938,-90720,1958,-1822,2061,-1719,323190,1920,1860,1760,2088,-1692,374220,2558,-900,1433341,1010,909,547,131768,-229,3297925,3296267,2558,900,1433341,3297267,-3296925,563803416,3297048,3297144,-158260608,3297164,3297028,224202528,3297824,3296368,,3680092,-2914100,1797,1661,117572,3297294,3296898,3730000,3730096,-179042304,128520,198,111,92,32761,16652,-82992,133,2020,-3,1910,312949,1839,181,837290,362,17481,15823,13804508,2558,-900,1433341,16876,16428,16833,16471,3014012,16604,-16700,-799296,1910,189,-1548,312949,16696,16608,16675,16629,16723,16581,1182292,16850,16454,-8688,73528,181,648,1681,-1777,273,-89,54,252,110,12851,1890,91,190,222,30,102,10,738,-718,64,540,580,1710,112,102,54,101,190,58,10,222,30,25,171,224,728,203,71,13,6,189,198,0
